name,manufacturer,year,age,kilometerage,engine,transmission,price
Ford Focus,FORD,2008,17,178636.74,Petrol,Manual,2000
Peugeot 308,PEUGEOT,2008,17,178636.74,Petrol,Manual,2000
Citroen C3,CITROEN,2008,17,178636.74,Petrol,Manual,2000
Nissan Pixo,NISSAN,2008,17,178636.74,Petrol,Manual,2000
Vauxhall Corsa,VAUXHALL,2008,17,178636.74,Petrol,Manual,2000
Mini Hatch,MINI,2008,17,178636.74,Petrol,Manual,2000
Citroen C4,CITROEN,2008,17,178636.74,Petrol,Manual,2000
Vauxhall Astra,VAUXHALL,2010,15,181855.42,Diesel,Manual,2000
Mercedes-Benz S-Class,MERCEDES-BENZ,2010,15,181855.42,Diesel,Manual,2000
Mercedes-Benz C Class,MERCEDES-BENZ,2010,15,181855.42,Diesel,Manual,2000
Ford Focus,FORD,2010,15,181855.42,Diesel,Manual,2000
Mercedes-Benz E Class,MERCEDES-BENZ,2010,15,181855.42,Diesel,Manual,2000
Ford Fiesta,FORD,2010,15,181855.42,Diesel,Manual,2000
Fiat Panda,FIAT,2010,15,181855.42,Diesel,Manual,2000
Vauxhall Zafira,VAUXHALL,2010,15,181855.42,Diesel,Manual,2000
Mazda Mazda3,MAZDA,2010,15,181855.42,Diesel,Manual,2000
Vauxhall Corsa,VAUXHALL,2010,15,181855.42,Diesel,Manual,2000
Fiat 500C,FIAT,2010,15,181855.42,Diesel,Manual,2000
Seat Ibiza,SEAT,2010,15,181855.42,Diesel,Manual,2000
Fiat 500,FIAT,2010,15,181855.42,Diesel,Manual,2000
Bmw 1 Series,BMW,2010,15,181855.42,Diesel,Manual,2000
Vauxhall Corsa,VAUXHALL,2012,13,194770.3735,Diesel,Manual,2000
Vauxhall Insignia,VAUXHALL,2012,13,194770.3735,Diesel,Manual,2000
Kia Soul,KIA,2012,13,194770.3735,Diesel,Manual,2000
Lexus Is,LEXUS,2012,13,194770.3735,Diesel,Manual,2000
Citroen C1,CITROEN,2012,13,194770.3735,Diesel,Manual,2000
Mercedes-Benz C Class,MERCEDES-BENZ,2012,13,194770.3735,Diesel,Manual,2000
Mercedes-Benz Clk,MERCEDES-BENZ,2012,13,194770.3735,Diesel,Manual,2000
Honda Civic,HONDA,2012,13,194770.3735,Diesel,Manual,2000
Ford Focus,FORD,2012,13,194770.3735,Diesel,Manual,2000
Ford Fiesta,FORD,2012,13,194770.3735,Diesel,Manual,2000
Citroen C4,CITROEN,2012,13,194770.3735,Diesel,Manual,2000
Volkswagen Sharan,VOLKSWAGEN,2012,13,194770.3735,Diesel,Manual,2000
Nissan Qashqai,NISSAN,2012,13,194770.3735,Diesel,Manual,2000
Peugeot 208,PEUGEOT,2012,13,194770.3735,Diesel,Manual,2000
Bmw 1 Series,BMW,2009,16,230135.62,Diesel,Manual,2000
Dacia Duster,DACIA,2009,16,230135.62,Diesel,Manual,2000
Ford Fiesta,FORD,2009,16,230135.62,Diesel,Manual,2000
Vauxhall Corsa,VAUXHALL,2009,16,230135.62,Diesel,Manual,2000
Vauxhall Meriva,VAUXHALL,2009,16,230135.62,Diesel,Manual,2000
Mazda Mazda 6,MAZDA,2009,16,230135.62,Diesel,Manual,2000
Vauxhall Agila,VAUXHALL,2009,16,230135.62,Diesel,Manual,2000
Toyota Avensis,TOYOTA,2009,16,230135.62,Diesel,Manual,2000
Citroen C1,CITROEN,2009,16,230135.62,Diesel,Manual,2000
Nissan Note,NISSAN,2009,16,230135.62,Diesel,Manual,2000
Renault Scenic,RENAULT,2009,16,230135.62,Diesel,Manual,2000
Ford S-Max,FORD,2009,16,230135.62,Diesel,Manual,2000
Ford Focus,FORD,2009,16,230135.62,Diesel,Manual,2000
Volkswagen Golf,VOLKSWAGEN,2009,16,230135.62,Diesel,Manual,2000
Nissan Qashqai,NISSAN,2009,16,230135.62,Diesel,Manual,2000
Vauxhall Combo,VAUXHALL,2009,16,131434.7978,Diesel,Manual,2000
Ford Focus,FORD,2009,16,131434.7978,Diesel,Manual,2000
Mercedes-Benz C Class,MERCEDES-BENZ,2009,16,131434.7978,Diesel,Manual,2000
Mercedes-Benz E Class,MERCEDES-BENZ,2009,16,131434.7978,Diesel,Manual,2000
Vauxhall Insignia,VAUXHALL,2009,16,131434.7978,Diesel,Manual,2000
Citroen C1,CITROEN,2009,16,131434.7978,Diesel,Manual,2000
Bmw X5,BMW,2009,16,131434.7978,Diesel,Manual,2000
Peugeot 107,PEUGEOT,2009,16,131434.7978,Diesel,Manual,2000
Honda Civic,HONDA,2009,16,131434.7978,Diesel,Manual,2000
Mini Convertible,MINI,2009,16,131434.7978,Diesel,Manual,2000
Honda Accord,HONDA,2009,16,131434.7978,Diesel,Manual,2000
Nissan Qashqai,NISSAN,2009,16,131434.7978,Diesel,Manual,2000
Ford Fiesta,FORD,2009,16,131434.7978,Diesel,Manual,2000
Ford Ka,FORD,2009,16,131434.7978,Diesel,Manual,2055
Renault Scenic,RENAULT,2009,16,131434.7978,Diesel,Manual,2075
Toyota Aygo,TOYOTA,2009,16,185074.1,Diesel,Manual,2075
Fiat 500,FIAT,2009,16,185074.1,Diesel,Manual,2075
Citroen C4,CITROEN,2009,16,185074.1,Diesel,Manual,2080
Renault Megane,RENAULT,2009,16,185074.1,Diesel,Manual,2089
Ford Fiesta,FORD,2009,16,185074.1,Diesel,Manual,2090
Mazda Mazda 6,MAZDA,2009,16,185074.1,Diesel,Manual,2090
Vauxhall Insignia,VAUXHALL,2009,16,185074.1,Diesel,Manual,2090
Peugeot 208,PEUGEOT,2009,16,185074.1,Diesel,Manual,2090
Nissan Micra,NISSAN,2009,16,185074.1,Diesel,Manual,2095
Mercedes-Benz C Class,MERCEDES-BENZ,2009,16,185074.1,Diesel,Manual,2095
Ford Focus,FORD,2009,16,185074.1,Diesel,Manual,2095
Mini Mini,MINI,2009,16,185074.1,Diesel,Manual,2095
Skoda Fabia,SKODA,2009,16,185074.1,Diesel,Manual,2095
Nissan Pixo,NISSAN,2009,16,185074.1,Diesel,Manual,2095
Volkswagen Passat,VOLKSWAGEN,2009,16,185074.1,Diesel,Manual,2095
Bmw 1 Series,BMW,2009,16,185074.1,Diesel,Manual,2095
Volkswagen Golf,VOLKSWAGEN,2009,16,185074.1,Diesel,Manual,2095
Seat Ibiza,SEAT,2009,16,185074.1,Diesel,Manual,2095
Honda Civic,HONDA,2009,16,185074.1,Diesel,Manual,2095
Nissan Qashqai,NISSAN,2009,16,185074.1,Diesel,Manual,2095
Hyundai Ix35,HYUNDAI,2010,15,195789.08572,Diesel,Manual,2095
Ford Ka,FORD,2010,15,195789.08572,Diesel,Manual,2095
Honda Civic,HONDA,2010,15,195789.08572,Diesel,Manual,2095
Ford Ka,FORD,2010,15,195789.08572,Diesel,Manual,2095
Nissan Qashqai,NISSAN,2010,15,195789.08572,Diesel,Manual,2095
Ford Focus,FORD,2010,15,195789.08572,Diesel,Manual,2095
Citroen C3 Picasso,CITROEN,2010,15,195789.08572,Diesel,Manual,2095
Ford Fiesta,FORD,2010,15,195789.08572,Diesel,Manual,2095
Suzuki Alto,SUZUKI,2010,15,195789.08572,Diesel,Manual,2095
Ford Fiesta,FORD,2010,15,195789.08572,Diesel,Manual,2095
Volkswagen Touareg,VOLKSWAGEN,2010,15,195789.08572,Diesel,Manual,2095
Suzuki Swift,SUZUKI,2010,15,195789.08572,Diesel,Manual,2095
Honda Jazz,HONDA,2010,15,195789.08572,Diesel,Manual,2095
Volkswagen Golf,VOLKSWAGEN,2010,15,195789.08572,Diesel,Manual,2095
Peugeot 207,PEUGEOT,2010,15,195789.08572,Diesel,Manual,2095
Renault Scenic,RENAULT,2010,15,195789.08572,Diesel,Manual,2095
Vauxhall Corsa,VAUXHALL,2010,15,195789.08572,Diesel,Manual,2099
Ford Focus,FORD,2010,15,195789.08572,Diesel,Manual,2099
Volvo C30,VOLVO,2010,15,195789.08572,Diesel,Manual,2099
Citroen Ds3,CITROEN,2010,15,195789.08572,Diesel,Manual,2099
Skoda Fabia,SKODA,2013,12,208382.17122,Diesel,Manual,2099
Citroen Ds3,CITROEN,2013,12,208382.17122,Diesel,Manual,2100
Renault Megane,RENAULT,2013,12,208382.17122,Diesel,Manual,2100
Volkswagen Golf,VOLKSWAGEN,2013,12,208382.17122,Diesel,Manual,2100
Kia Ceed,KIA,2013,12,208382.17122,Diesel,Manual,2100
Vauxhall Zafira,VAUXHALL,2013,12,208382.17122,Diesel,Manual,2100
Citroen Ds3,CITROEN,2013,12,208382.17122,Diesel,Manual,2125
Ford Fiesta,FORD,2013,12,208382.17122,Diesel,Manual,2140
Ford Focus,FORD,2013,12,208382.17122,Diesel,Manual,2140
Vauxhall Astra,VAUXHALL,2013,12,208382.17122,Diesel,Manual,2145
Volkswagen Golf,VOLKSWAGEN,2013,12,208382.17122,Diesel,Manual,2145
Vauxhall Meriva,VAUXHALL,2013,12,208382.17122,Diesel,Manual,2145
Honda Jazz,HONDA,2013,12,208382.17122,Diesel,Manual,2147
Suzuki Alto,SUZUKI,2013,12,208382.17122,Diesel,Manual,2149
Nissan Qashqai,NISSAN,2013,12,208382.17122,Diesel,Manual,2149
Vauxhall Astra,VAUXHALL,2013,12,208382.17122,Diesel,Manual,2150
Vauxhall Meriva,VAUXHALL,2013,12,208382.17122,Diesel,Manual,2150
Mercedes-Benz A Class,MERCEDES-BENZ,2013,12,208382.17122,Diesel,Manual,2150
Volkswagen Passat,VOLKSWAGEN,2013,12,208382.17122,Diesel,Manual,2150
Peugeot 308,PEUGEOT,2014,11,228526.28,Diesel,Manual,2150
Seat Mii,SEAT,2014,11,228526.28,Diesel,Manual,2150
Ford Mondeo,FORD,2014,11,228526.28,Diesel,Manual,2150
Peugeot 208,PEUGEOT,2014,11,228526.28,Diesel,Manual,2150
Vauxhall Astra,VAUXHALL,2014,11,228526.28,Diesel,Manual,2150
Mercedes-Benz A Class,MERCEDES-BENZ,2014,11,228526.28,Diesel,Manual,2150
Honda Cr-V,HONDA,2014,11,228526.28,Diesel,Manual,2150
Smart Fortwo,SMART,2014,11,228526.28,Diesel,Manual,2150
Seat Ibiza,SEAT,2014,11,228526.28,Diesel,Manual,2150
Vauxhall Corsa,VAUXHALL,2014,11,228526.28,Diesel,Manual,2150
Ford Ka,FORD,2014,11,228526.28,Diesel,Manual,2150
Fiat 500,FIAT,2014,11,228526.28,Diesel,Manual,2150
Vauxhall Corsa,VAUXHALL,2014,11,228526.28,Diesel,Manual,2160
Nissan Qashqai,NISSAN,2014,11,228526.28,Diesel,Manual,2175
Nissan Micra,NISSAN,2014,11,228526.28,Diesel,Manual,2175
Ford Fiesta,FORD,2014,11,228526.28,Diesel,Manual,2180
Renault Clio,RENAULT,2014,11,228526.28,Diesel,Manual,2180
Vauxhall Corsa,VAUXHALL,2014,11,228526.28,Diesel,Manual,2180
Peugeot 3008,PEUGEOT,2014,11,228526.28,Diesel,Manual,2180
Vauxhall Astra,VAUXHALL,2009,16,143879.82402,Diesel,Manual,2180
Citroen C4 Picasso,CITROEN,2009,16,143879.82402,Diesel,Manual,2180
Vauxhall Corsa,VAUXHALL,2009,16,143879.82402,Diesel,Manual,2180
Ford Fiesta,FORD,2009,16,143879.82402,Diesel,Manual,2181
Toyota Auris,TOYOTA,2009,16,143879.82402,Diesel,Manual,2184
Bmw X3,BMW,2009,16,143879.82402,Diesel,Manual,2185
Vauxhall Corsa,VAUXHALL,2009,16,143879.82402,Diesel,Manual,2189
Volkswagen Golf,VOLKSWAGEN,2009,16,143879.82402,Diesel,Manual,2190
Vauxhall Corsa,VAUXHALL,2009,16,143879.82402,Diesel,Manual,2190
Citroen C3,CITROEN,2009,16,143879.82402,Diesel,Manual,2190
Seat Ibiza,SEAT,2009,16,143879.82402,Diesel,Manual,2190
Fiat 500,FIAT,2009,16,143879.82402,Diesel,Manual,2190
Nissan Juke,NISSAN,2009,16,143879.82402,Diesel,Manual,2190
Citroen C3 Picasso,CITROEN,2009,16,143879.82402,Diesel,Manual,2190
Alfa Romeo Mito,ALFA,2009,16,162543.34,Petrol,Manual,2190
Honda Civic,HONDA,2009,16,162543.34,Petrol,Manual,2190
Hyundai I20,HYUNDAI,2009,16,162543.34,Petrol,Manual,2195
Citroen C3,CITROEN,2009,16,162543.34,Petrol,Manual,2195
Ford Focus,FORD,2009,16,162543.34,Petrol,Manual,2195
Toyota Avensis,TOYOTA,2009,16,162543.34,Petrol,Manual,2195
Toyota Yaris,TOYOTA,2009,16,162543.34,Petrol,Manual,2195
Vauxhall Corsa,VAUXHALL,2009,16,162543.34,Petrol,Manual,2195
Peugeot 107,PEUGEOT,2009,16,162543.34,Petrol,Manual,2195
Hyundai I10,HYUNDAI,2009,16,162543.34,Petrol,Manual,2195
Fiat 500,FIAT,2009,16,162543.34,Petrol,Manual,2195
Ford Fiesta,FORD,2009,16,162543.34,Petrol,Manual,2195
Ford Fiesta,FORD,2009,16,162543.34,Petrol,Manual,2195
Vauxhall Agila,VAUXHALL,2009,16,162543.34,Petrol,Manual,2195
Nissan Qashqai,NISSAN,2009,16,162543.34,Petrol,Manual,2195
Vauxhall Astra,VAUXHALL,2009,16,162543.34,Petrol,Manual,2195
Alfa Romeo Mito,ALFA,2008,17,141855.2743,Petrol,Automatic,2195
Audi A3,AUDI,2008,17,141855.2743,Petrol,Automatic,2195
Vauxhall Zafira,VAUXHALL,2008,17,141855.2743,Petrol,Automatic,2195
Volkswagen Beetle,VOLKSWAGEN,2008,17,141855.2743,Petrol,Automatic,2195
Fiat 500,FIAT,2008,17,141855.2743,Petrol,Automatic,2195
Hyundai I30,HYUNDAI,2008,17,141855.2743,Petrol,Automatic,2195
Honda Civic,HONDA,2008,17,141855.2743,Petrol,Automatic,2195
Nissan Qashqai,NISSAN,2008,17,141855.2743,Petrol,Automatic,2195
Ford Ka,FORD,2008,17,141855.2743,Petrol,Automatic,2195
Vauxhall Astra,VAUXHALL,2008,17,141855.2743,Petrol,Automatic,2195
Bmw 1 Series,BMW,2008,17,141855.2743,Petrol,Automatic,2195
Ford C-Max,FORD,2008,17,141855.2743,Petrol,Automatic,2195
Kia Picanto,KIA,2008,17,141855.2743,Petrol,Automatic,2195
Volvo V50,VOLVO,2008,17,141855.2743,Petrol,Automatic,2195
Ford Fiesta,FORD,2008,17,141855.2743,Petrol,Automatic,2195
Ford Focus,FORD,2008,17,141855.2743,Petrol,Automatic,2195
Renault Clio,RENAULT,2007,18,149668.62,Diesel,Manual,2195
Vauxhall Corsa,VAUXHALL,2007,18,149668.62,Diesel,Manual,2195
Vauxhall Astra,VAUXHALL,2007,18,149668.62,Diesel,Manual,2195
Ford Ka,FORD,2007,18,149668.62,Diesel,Manual,2195
Toyota Yaris,TOYOTA,2007,18,149668.62,Diesel,Manual,2195
Smart Fortwo,SMART,2007,18,149668.62,Diesel,Manual,2195
Volkswagen Polo,VOLKSWAGEN,2007,18,149668.62,Diesel,Manual,2195
Hyundai Santa Fe,HYUNDAI,2007,18,149668.62,Diesel,Manual,2195
Ford Mondeo,FORD,2007,18,149668.62,Diesel,Manual,2195
Mini Hatch,MINI,2007,18,149668.62,Diesel,Manual,2195
Toyota Avensis,TOYOTA,2007,18,149668.62,Diesel,Manual,2195
Vauxhall Meriva,VAUXHALL,2007,18,149668.62,Diesel,Manual,2195
Honda Civic,HONDA,2007,18,149668.62,Diesel,Manual,2195
Peugeot 3008,PEUGEOT,2007,18,149668.62,Diesel,Manual,2195
Ford Focus,FORD,2007,18,149668.62,Diesel,Manual,2195
Audi A6 Saloon,AUDI,2007,18,149668.62,Diesel,Manual,2195
Ford C-Max,FORD,2013,12,142370.2631,Petrol,Manual,2195
Skoda Fabia,SKODA,2013,12,142370.2631,Petrol,Manual,2195
Hyundai I30,HYUNDAI,2013,12,142370.2631,Petrol,Manual,2195
Peugeot 207,PEUGEOT,2013,12,142370.2631,Petrol,Manual,2195
Ford Fiesta,FORD,2013,12,142370.2631,Petrol,Manual,2195
Mini Hatch,MINI,2013,12,142370.2631,Petrol,Manual,2195
Kia Rio,KIA,2013,12,142370.2631,Petrol,Manual,2195
Bmw 1 Series,BMW,2013,12,142370.2631,Petrol,Manual,2195
Ford Ka,FORD,2013,12,142370.2631,Petrol,Manual,2195
Hyundai I20,HYUNDAI,2013,12,142370.2631,Petrol,Manual,2195
Mazda Mazda2,MAZDA,2013,12,142370.2631,Petrol,Manual,2195
Vauxhall Corsa,VAUXHALL,2013,12,142370.2631,Petrol,Manual,2195
Fiat 500,FIAT,2013,12,142370.2631,Petrol,Manual,2195
Ford Focus,FORD,2013,12,142370.2631,Petrol,Manual,2195
Peugeot 207,PEUGEOT,2013,12,142370.2631,Petrol,Manual,2195
Peugeot 208,PEUGEOT,2013,12,142370.2631,Petrol,Manual,2195
Peugeot 207,PEUGEOT,2008,17,180960.62696,Diesel,Manual,2195
Ford Fiesta,FORD,2008,17,180960.62696,Diesel,Manual,2195
Ford S-Max,FORD,2008,17,180960.62696,Diesel,Manual,2195
Bmw 1 Series,BMW,2008,17,180960.62696,Diesel,Manual,2195
Vauxhall Corsa,VAUXHALL,2008,17,180960.62696,Diesel,Manual,2195
Ford Focus,FORD,2008,17,180960.62696,Diesel,Manual,2195
Renault Clio,RENAULT,2008,17,180960.62696,Diesel,Manual,2195
Mazda Mazda3,MAZDA,2008,17,180960.62696,Diesel,Manual,2195
Kia Ceed,KIA,2008,17,180960.62696,Diesel,Manual,2195
Toyota Aygo,TOYOTA,2008,17,180960.62696,Diesel,Manual,2195
Ford C-Max,FORD,2008,17,180960.62696,Diesel,Manual,2195
Nissan Qashqai,NISSAN,2008,17,180960.62696,Diesel,Manual,2195
Honda Civic,HONDA,2008,17,180960.62696,Diesel,Manual,2195
Vauxhall Zafira,VAUXHALL,2008,17,180960.62696,Diesel,Manual,2195
Peugeot 308,PEUGEOT,2008,17,180960.62696,Diesel,Manual,2195
Mercedes-Benz A-Class,MERCEDES-BENZ,2008,17,180960.62696,Diesel,Manual,2195
Toyota Yaris,TOYOTA,2009,16,144719.8995,Petrol,Manual,2195
Nissan Qashqai,NISSAN,2009,16,144719.8995,Petrol,Manual,2195
Nissan Note,NISSAN,2009,16,144719.8995,Petrol,Manual,2195
Vauxhall Zafira,VAUXHALL,2009,16,144719.8995,Petrol,Manual,2195
Volvo V50,VOLVO,2009,16,144719.8995,Petrol,Manual,2195
Mercedes-Benz E-Class,MERCEDES-BENZ,2009,16,144719.8995,Petrol,Manual,2195
Fiat 500,FIAT,2009,16,144719.8995,Petrol,Manual,2195
Vauxhall Corsa,VAUXHALL,2009,16,144719.8995,Petrol,Manual,2195
Hyundai I20,HYUNDAI,2009,16,144719.8995,Petrol,Manual,2195
Renault Twingo,RENAULT,2009,16,144719.8995,Petrol,Manual,2195
Mini Hatch,MINI,2009,16,144719.8995,Petrol,Manual,2195
Fiat Panda,FIAT,2009,16,144719.8995,Petrol,Manual,2195
Ford C-Max,FORD,2009,16,144719.8995,Petrol,Manual,2195
Peugeot 208,PEUGEOT,2009,16,144719.8995,Petrol,Manual,2195
Citroen C1,CITROEN,2009,16,144719.8995,Petrol,Manual,2195
Ford Ka,FORD,2009,16,144719.8995,Petrol,Manual,2195
Ford Fiesta,FORD,2009,16,144719.8995,Petrol,Manual,2195
Citroen C1,CITROEN,2009,16,144719.8995,Petrol,Manual,2195
Peugeot 107,PEUGEOT,2010,15,75638.98,Petrol,Manual,2195
Honda Civic,HONDA,2010,15,75638.98,Petrol,Manual,2199
Vauxhall Zafira,VAUXHALL,2010,15,75638.98,Petrol,Manual,2199
Vauxhall Astra,VAUXHALL,2010,15,75638.98,Petrol,Manual,2199
Land Rover Range Rover,LAND ROVER,2010,15,75638.98,Petrol,Manual,2199
Kia Sportage,KIA,2010,15,75638.98,Petrol,Manual,2199
Peugeot 308,PEUGEOT,2010,15,75638.98,Petrol,Manual,2199
Mercedes-Benz Cls,MERCEDES-BENZ,2010,15,75638.98,Petrol,Manual,2199
Volkswagen Golf,VOLKSWAGEN,2010,15,75638.98,Petrol,Manual,2199
Ford Focus,FORD,2010,15,75638.98,Petrol,Manual,2199
Mercedes-Benz A Class,MERCEDES-BENZ,2010,15,75638.98,Petrol,Manual,2199
Volkswagen Polo,VOLKSWAGEN,2010,15,75638.98,Petrol,Manual,2199
Vauxhall Insignia,VAUXHALL,2010,15,75638.98,Petrol,Manual,2199
Vauxhall Corsa,VAUXHALL,2010,15,75638.98,Petrol,Manual,2199
Ford C-Max,FORD,2010,15,75638.98,Petrol,Manual,2199
Kia Rio,KIA,2010,15,75638.98,Petrol,Manual,2199
Volkswagen Up,VOLKSWAGEN,2012,13,180197.7998,Diesel,Manual,2199
Honda Civic,HONDA,2012,13,180197.7998,Diesel,Manual,2199
Peugeot 207,PEUGEOT,2012,13,180197.7998,Diesel,Manual,2199
Fiat 500,FIAT,2012,13,180197.7998,Diesel,Manual,2199
Peugeot 3008,PEUGEOT,2012,13,180197.7998,Diesel,Manual,2199
Smart Fortwo,SMART,2012,13,180197.7998,Diesel,Manual,2200
Honda Jazz,HONDA,2012,13,180197.7998,Diesel,Manual,2200
Vauxhall Meriva,VAUXHALL,2012,13,180197.7998,Diesel,Manual,2200
Ford Fiesta,FORD,2012,13,180197.7998,Diesel,Manual,2200
Vauxhall Agila,VAUXHALL,2012,13,180197.7998,Diesel,Manual,2200
Kia Rio,KIA,2012,13,180197.7998,Diesel,Manual,2200
Hyundai I10,HYUNDAI,2012,13,180197.7998,Diesel,Manual,2200
Mazda 3,MAZDA,2012,13,180197.7998,Diesel,Manual,2200
Ford Focus,FORD,2012,13,180197.7998,Diesel,Manual,2200
Hyundai I30,HYUNDAI,2012,13,180197.7998,Diesel,Manual,2200
Ford Fiesta,FORD,2012,13,180197.7998,Diesel,Manual,2200
Ford C-Max,FORD,2012,13,180197.7998,Diesel,Manual,2200
Vauxhall Corsa,VAUXHALL,2012,13,180197.7998,Diesel,Manual,2200
Peugeot 3008,PEUGEOT,2012,13,180197.7998,Diesel,Manual,2200
Vauxhall Zafira,VAUXHALL,2006,19,98399.87562,Petrol,Manual,2200
Mini Hatch,MINI,2006,19,98399.87562,Petrol,Manual,2200
Seat Ibiza,SEAT,2006,19,98399.87562,Petrol,Manual,2200
Citroen C4 Picasso,CITROEN,2006,19,98399.87562,Petrol,Manual,2200
Suzuki Grand Vitara,SUZUKI,2006,19,98399.87562,Petrol,Manual,2200
Vauxhall Corsa,VAUXHALL,2006,19,98399.87562,Petrol,Manual,2200
Renault Megane,RENAULT,2006,19,98399.87562,Petrol,Manual,2200
Ford Fiesta,FORD,2006,19,98399.87562,Petrol,Manual,2200
Volkswagen Polo,VOLKSWAGEN,2006,19,98399.87562,Petrol,Manual,2200
Vauxhall Insignia,VAUXHALL,2006,19,98399.87562,Petrol,Manual,2200
Audi A3,AUDI,2006,19,98399.87562,Petrol,Manual,2200
Nissan Qashqai,NISSAN,2006,19,98399.87562,Petrol,Manual,2200
Renault Twingo,RENAULT,2006,19,98399.87562,Petrol,Manual,2210
Vauxhall Astra,VAUXHALL,2006,19,98399.87562,Petrol,Manual,2215
Vauxhall Zafira,VAUXHALL,2006,19,98399.87562,Petrol,Manual,2225
Nissan Qashqai,NISSAN,2006,19,98399.87562,Petrol,Manual,2240
Bmw 1 Series,BMW,2006,19,98399.87562,Petrol,Manual,2240
Suzuki Swift,SUZUKI,2006,19,98399.87562,Petrol,Manual,2240
Mazda Mazda6,MAZDA,2013,12,183287.7326,Diesel,Manual,2244
Citroen C3,CITROEN,2013,12,183287.7326,Diesel,Manual,2244
Mazda Mazda2,MAZDA,2013,12,183287.7326,Diesel,Manual,2245
Peugeot 208,PEUGEOT,2013,12,183287.7326,Diesel,Manual,2247
Peugeot 207,PEUGEOT,2013,12,183287.7326,Diesel,Manual,2247
Peugeot 308,PEUGEOT,2013,12,183287.7326,Diesel,Manual,2249
Honda Jazz,HONDA,2013,12,183287.7326,Diesel,Manual,2249
Honda Civic,HONDA,2013,12,183287.7326,Diesel,Manual,2249
Vauxhall Agila,VAUXHALL,2013,12,183287.7326,Diesel,Manual,2249
Toyota Yaris,TOYOTA,2013,12,183287.7326,Diesel,Manual,2249
Kia Ceed,KIA,2013,12,183287.7326,Diesel,Manual,2249
Ford Fiesta,FORD,2013,12,183287.7326,Diesel,Manual,2250
Toyota Avensis,TOYOTA,2013,12,183287.7326,Diesel,Manual,2250
Nissan Pixo,NISSAN,2013,12,183287.7326,Diesel,Manual,2250
Ford S-Max,FORD,2013,12,183287.7326,Diesel,Manual,2250
Ford Focus,FORD,2013,12,183287.7326,Diesel,Manual,2250
Honda Jazz,HONDA,2013,12,183287.7326,Diesel,Manual,2250
Nissan Qashqai,NISSAN,2013,12,183287.7326,Diesel,Manual,2250
Peugeot 208,PEUGEOT,2013,12,183287.7326,Diesel,Manual,2250
Nissan Qashqai,NISSAN,2010,15,73385.904,Petrol,Manual,2250
Peugeot 207,PEUGEOT,2010,15,73385.904,Petrol,Manual,2250
Renault Clio,RENAULT,2010,15,73385.904,Petrol,Manual,2250
Toyota Yaris,TOYOTA,2010,15,73385.904,Petrol,Manual,2250
Mazda 6,MAZDA,2010,15,73385.904,Petrol,Manual,2250
Vauxhall Astra,VAUXHALL,2010,15,73385.904,Petrol,Manual,2250
Vauxhall Corsa,VAUXHALL,2010,15,73385.904,Petrol,Manual,2250
Ford Fiesta,FORD,2010,15,73385.904,Petrol,Manual,2250
Peugeot 207,PEUGEOT,2010,15,73385.904,Petrol,Manual,2250
Mini Hatch,MINI,2010,15,73385.904,Petrol,Manual,2250
Ford Focus,FORD,2010,15,73385.904,Petrol,Manual,2250
Ford C-Max,FORD,2010,15,73385.904,Petrol,Manual,2250
Volvo V50,VOLVO,2010,15,73385.904,Petrol,Manual,2250
Kia Rio,KIA,2010,15,73385.904,Petrol,Manual,2250
Toyota Auris,TOYOTA,2010,15,73385.904,Petrol,Manual,2250
Toyota Avensis,TOYOTA,2010,15,73385.904,Petrol,Manual,2250
Ford Fusion,FORD,2010,15,73385.904,Petrol,Manual,2250
Nissan Micra,NISSAN,2009,16,204064.312,Diesel,Manual,2250
Vauxhall Astra,VAUXHALL,2009,16,204064.312,Diesel,Manual,2250
Peugeot 308,PEUGEOT,2009,16,204064.312,Diesel,Manual,2250
Ford C-Max,FORD,2009,16,204064.312,Diesel,Manual,2250
Audi A4 Avant,AUDI,2009,16,204064.312,Diesel,Manual,2250
Ford Fiesta,FORD,2009,16,204064.312,Diesel,Manual,2250
Ford C-Max,FORD,2009,16,204064.312,Diesel,Manual,2250
Citroen C3,CITROEN,2009,16,204064.312,Diesel,Manual,2250
Vauxhall Corsa,VAUXHALL,2009,16,204064.312,Diesel,Manual,2250
Ford Ka,FORD,2009,16,204064.312,Diesel,Manual,2250
Hyundai I20,HYUNDAI,2009,16,204064.312,Diesel,Manual,2250
Hyundai I10,HYUNDAI,2009,16,204064.312,Diesel,Manual,2250
Honda Accord,HONDA,2009,16,204064.312,Diesel,Manual,2250
Citroen C3 Picasso,CITROEN,2009,16,204064.312,Diesel,Manual,2250
Volvo V50,VOLVO,2009,16,204064.312,Diesel,Manual,2250
Seat Leon,SEAT,2006,19,191455.1331,Petrol,Automatic,2250
Toyota Aygo,TOYOTA,2006,19,191455.1331,Petrol,Automatic,2250
Mini Mini,MINI,2006,19,191455.1331,Petrol,Automatic,2250
Citroen C1,CITROEN,2006,19,191455.1331,Petrol,Automatic,2250
Bmw Z4,BMW,2006,19,191455.1331,Petrol,Automatic,2250
Ford Focus,FORD,2006,19,191455.1331,Petrol,Automatic,2250
Fiat 500,FIAT,2006,19,191455.1331,Petrol,Automatic,2250
Vauxhall Astra,VAUXHALL,2006,19,191455.1331,Petrol,Automatic,2250
Citroen C4,CITROEN,2006,19,191455.1331,Petrol,Automatic,2250
